content,keywords,rating,satisfaction,date,year,month,season,text_len
표지그림을 바꾸지말고 양장본을 만들어주세요,표지 그림 바꾸다 양장본 만들다,5,Positive,2024-06-18,2024,6,Summer,23
도움이 되서 샀습니당,도움 되다 사다,5,Positive,2024-06-05,2024,6,Summer,11
아이가 사달라고 해서 구매했는데 정말 재밌다고 하네요 본인이 읽고싶다고 해서인지 잘 읽네요,아이 달라 구매 정말 재밌다 본인 읽다 자다 읽다,5,Positive,2024-06-04,2024,6,Summer,50
아이가 구입해달라해서 샀어요,아이 구입 해달라다 사다,5,Positive,2024-05-30,2024,5,Spring,15
판타지 소설로 진짜 꿈을 살 수 있다면 얼마나 좋을까 라는 생각을 하게 되었습니다 주인공 페니의 일상생활을 통해 전개되는 내용들이 너무 재미 있습니다,판타지 소설 진짜 얼마나 좋다 생각 되어다 주인공 페니 일상생활 통해 전개 되다 내용 너무 재미,5,Positive,2024-05-14,2024,5,Spring,83
재밌 있는 소설이네요,재밌다 소설,5,Positive,2024-04-23,2024,4,Spring,11
재밌게 읽었습니다,재밌다 읽다,5,Positive,2024-04-20,2024,4,Spring,9
추천받고 구매한책입니다 아직 읽고있어요,추천 받다 이다 아직 읽다,5,Positive,2024-04-19,2024,4,Spring,21
재밌게 읽었습니다,재밌다 읽다,5,Positive,2024-03-27,2024,3,Spring,9
너무재미있고느낀점이만데요,너무 재미있다 느끼다,5,Positive,2024-03-18,2024,3,Spring,13
아이들에게 강추합니다 부모님도 함께 읽으면 더 좋겠죠,아이 추하다 부모님 함께 읽다 좋다,5,Positive,2024-03-17,2024,3,Spring,29
상상력을 자극하는 신선하고 재미있는 내용이예요 아이가 좋아해요,상상력 자극 신선하다 재미있다 용이 아이 좋아하다,5,Positive,2024-03-01,2024,3,Spring,34
너무재밌었어요 책 입문자용으로 좋네요,너무 재밌다 입문 좋다,5,Positive,2024-02-25,2024,2,Winter,20
잘읽었어요,읽다,4,Positive,2024-02-16,2024,2,Winter,5
책 아이가좋아합니다,아이 좋아하다,5,Positive,2024-02-02,2024,2,Winter,10
아이가 들고다니면서 여러번 정독했어요,아이 들다 정독,5,Positive,2024-01-26,2024,1,Winter,20
달러구트 꿈 백화점 재밌어요,달러 구트 백화점 재밌다,5,Positive,2024-01-23,2024,1,Winter,15
유용합니다 잘 활용하겠습니다,유용하다 자다 활용,5,Positive,2024-01-22,2024,1,Winter,15
감동이 있네요 힐링하며 행복하게 읽었어요,감동 힐링 행복하다 읽다,5,Positive,2024-01-19,2024,1,Winter,22
말이 필요없는 베스트셀러죠,필요없다 베스트셀러,5,Positive,2024-01-04,2024,1,Winter,14
재미있을 것 같고 유명한 책이라 2편까지 구매했네요 첫 장부터 재미있습니다,재미있다 같다 유명하다 구매 재미있다,5,Positive,2023-12-26,2023,12,Winter,41
내용이 판타지가 있으면서 재미있어요,내용 판타지 재미있다,5,Positive,2023-12-18,2023,12,Winter,19
신선한 소재와 즐거움,신선하다 소재 즐거움,5,Positive,2023-12-16,2023,12,Winter,11
내용도 재미있고 많은 생각을 해볼 수 있어서 좋았어요,내용 재미있다 많다 생각 해보다 좋다,5,Positive,2023-12-14,2023,12,Winter,29
너무 좋은내용 잘 읽었습니다,너무 좋다 내용 자다 읽다,5,Positive,2023-12-11,2023,12,Winter,15
아이가 소장하고싶어해서 구입하게 되었습니다,아이 소장 구입 되어다,5,Positive,2023-12-09,2023,12,Winter,23
학생들이 많이 읽어서 선물하려고 구입했습니다,학생 많이 읽다 선물 구입,5,Positive,2023-11-29,2023,11,Fall,24
너무재밌어요 도움이 많이될것같습니다,너무 재밌다 도움 많이 되다 같다,5,Positive,2023-11-24,2023,11,Fall,19
잘 읽히네요 아직 재미있어요,자다 읽히다 아직 재미있다,5,Positive,2023-11-09,2023,11,Fall,15
잘 읽히네요 아직 재미있어요,자다 읽히다 아직 재미있다,5,Positive,2023-11-09,2023,11,Fall,15
동공이 바쁠 정도로 후루룩 읽었어요,동공 바쁘다 정도 후루룩 읽다,5,Positive,2023-10-31,2023,10,Fall,19
인사이트가 있는 책입니다,인사이트 이다,5,Positive,2023-10-25,2023,10,Fall,13
가볍게 읽기에는 좋아요 사실 꿈을 만들고 사고 파는 설정이 흥미로웠지만 좀 아쉬운 부분도 있습니다 동화같이 가볍게 보기엔 좋네요,가볍다 읽다 좋다 사실 만들다 사고 팔다 설정 흥미롭다 아쉽다 부분 동화 가볍다 보기 좋다,4,Positive,2023-10-17,2023,10,Fall,71
좋아요 추천합니다,좋다 추천,5,Positive,2023-10-05,2023,10,Fall,9
처음엔 뭔가 싶으면서도 갈수록 빠져드는 책이네요,처음 뭔가 싶다 갈수록 빠져들다,4,Positive,2023-09-23,2023,9,Fall,26
왜 베스트셀러인지 알겠네요 추천합니다,베스트셀러 알다 추천,5,Positive,2023-09-16,2023,9,Fall,20
좋네요 동심과 소설 내용 너무 좋습니다,좋다 동심 소설 내용 너무 좋다,5,Positive,2023-09-16,2023,9,Fall,21
좋아요좋아요좋아요좋아요좋아요좋아요좋아요,좋다 좋다 좋다 좋다 좋다 좋다 좋다,5,Positive,2023-09-15,2023,9,Fall,21
꿈속에 달러구트 있다면 한번 꾸고 싶다는 생각이 들어요 너무 좋아요,꿈속 달러 구트 한번 꾸다 싶다 생각 들다 너무 좋다,5,Positive,2023-09-15,2023,9,Fall,37
아이가 너무 재밌어하네요,아이 너무 재밌다,5,Positive,2023-09-14,2023,9,Fall,13
몇 페이지 읽었는데 재미있어요,페이지 읽다 재미있다,5,Positive,2023-09-07,2023,9,Fall,16
편안하게 모험의 세계로,편안하다 모험 세계,5,Positive,2023-09-04,2023,9,Fall,12
너어어어무 재밌고 집중이 잘되서 시간가는줄몰랐습니다,어어 재밌다 집중 되다 시간 가다 모르다,5,Positive,2023-08-25,2023,8,Summer,28
좋은 내용이에요 또 읽고 싶은책이에요,좋다 내용 읽다 싶다,5,Positive,2023-08-23,2023,8,Summer,20
오랜만에 힐링되는 귀여운 소설을 읽었어요,힐링 되다 귀엽다 소설 읽다,5,Positive,2023-08-04,2023,8,Summer,22
굿 정말 재밌는 판타지 딱 내취향,정말 재밌다 판타지 취향,5,Positive,2023-07-31,2023,7,Summer,18
간만에 힐링했네요 귀엽고 좋아요,간만 힐링 귀엽다 좋다,5,Positive,2023-07-20,2023,7,Summer,17
아이가 정말 재밌게 보고있어요,아이 정말 재밌다 보다,5,Positive,2023-07-19,2023,7,Summer,16
꿈에 대한 새로운 시각이 생겼습니다,대한 새롭다 시각 생기다,5,Positive,2023-07-18,2023,7,Summer,19
잘읽을게요 선물했어요,읽다 선물,5,Positive,2023-07-18,2023,7,Summer,11
간만에 재밌게 읽은 책이에요,간만 재밌다 읽다,5,Positive,2023-07-17,2023,7,Summer,15
너무너무 잼나요,너무 너무 재다,5,Positive,2023-07-15,2023,7,Summer,8
너무 너무 재미있어요,너무 너무 재미있다,5,Positive,2023-07-15,2023,7,Summer,11
흥미로운 이야기로 마음을 따뜻하게 위로해주는 좋은 책입니다,흥미롭다 이야기 마음 따뜻하다 위로 해주다 좋다 이다,5,Positive,2023-07-14,2023,7,Summer,32
모순적인 부분도 보이긴 하지만 나름대로 재미와 감동이 있었습니다,모순 부분 보이다 나름 재미 감동,5,Positive,2023-07-12,2023,7,Summer,35
힐링 잘읽었습니다,힐링 읽다,5,Positive,2023-07-09,2023,7,Summer,9
후기보고 구매했어요,후기 보고 구매,5,Positive,2023-07-04,2023,7,Summer,10
내용이 술술 잘 읽어지고 재미났어요,내용 술술 자다 읽다 재미 나다,5,Positive,2023-07-01,2023,7,Summer,19
꿈에 대해 풀어놓는 상상력이 재밌네요,대해 풀다 상상력 재밌다,5,Positive,2023-06-29,2023,6,Summer,20
재밌어요 매우 특이하고 참신했어요,재밌다 매우 특이하다 참신하다,4,Positive,2023-06-25,2023,6,Summer,18
소재가 신선해서 그만큼 엄청 재밌었어요,소재 신선하다 그만큼 엄청 재밌다,5,Positive,2023-06-18,2023,6,Summer,21
뒤늦게 알게 됐는데 너무 재밌게 술술 읽히네요,뒤늦다 돼다 너무 재밌다 술술 읽히다,5,Positive,2023-05-25,2023,5,Spring,25
학교 수행평가용 도서,학교 수행평가 도서,5,Positive,2023-05-16,2023,5,Spring,11
학교 수행평가용 도서,학교 수행평가 도서,5,Positive,2023-05-16,2023,5,Spring,11
퇴사를 앞두고 좀 힐링 좀 해볼 겸 베스트셀러라고 들어서 구매하게 되었어요 기대했던 것 보다 훨씬 내용이 너무 다양하고 공감도 가고 너무 재미있어요 아껴서 보고 있는데 얼른 2권도 사고싶어요,퇴사 앞두다 힐링 해보다 베스트셀러 들어서다 구매 되어다 기대하다 보다 훨씬 내용 너무 다양하다 공감 가다 너무 재미있다 아끼다 보고 얼른 사다,5,Positive,2023-05-14,2023,5,Spring,106
연휴에 시간 가는지 모르고 줄줄 읽었어요,연휴 시간 가다 모르다 줄줄 읽다,5,Positive,2023-05-07,2023,5,Spring,22
제목부터 취향저격입니다,제목 취향 저격 이다,5,Positive,2023-05-05,2023,5,Spring,12
표지 자체로도 너무 기분이 좋아집니다 찬찬히 즐기며 읽어 보러구요,표지 자체 너무 기분 좋아지다 찬찬하다 즐기다 읽다 보다,5,Positive,2023-04-23,2023,4,Spring,36
어른이 되고 오랜만에 동화같은 책을 읽어서 기분이 좋습니다 2권도 사려고해요,어른 되다 동화 같다 읽다 기분 좋다 사려 고해,5,Positive,2023-04-22,2023,4,Spring,42
내용이 너무 좋습니다,내용 너무 좋다,5,Positive,2023-04-21,2023,4,Spring,11
좋아요 내용이 좋습니다,좋다 내용 좋다,5,Positive,2023-04-19,2023,4,Spring,12
아이가 먼저 읽고 친구에게 선물했어요,아이 먼저 읽다 친구 선물,5,Positive,2023-04-17,2023,4,Spring,20
읽어보고 재미있어서 선물했습니다,읽다 보고 재미있다 선물,5,Positive,2023-04-14,2023,4,Spring,17
학교 독서시간 추천교재라 구매했습니다,학교 독서 시간 추천 교재 구매,5,Positive,2023-04-11,2023,4,Spring,20
책이 따뜻해서 좋네여,따뜻하다 좋다,5,Positive,2023-04-04,2023,4,Spring,11
달러구트 꿈 백화점 이야기 멋져요,달러 구트 백화점 이야기 멋지다,5,Positive,2023-03-27,2023,3,Spring,18
예전부터 읽고싶은 책이여서 재밌게 봤다,예전 읽다 재밌다 보다,5,Positive,2023-03-24,2023,3,Spring,21
아직 읽기 전이지만 재미있을 것 같아요,아직 읽다 전이 재미있다 같다,5,Positive,2023-03-23,2023,3,Spring,21
재밌을 것 같아요,재밌다 같다,5,Positive,2023-03-22,2023,3,Spring,9
아이 학교에서 필요해서 구매했어요 표지가 새롭네요,아이 학교 필요하다 구매 표지 새롭다,4,Positive,2023-03-22,2023,3,Spring,27
책읽는 내내 힐링되는 시간이었습니다,읽다 내내 힐링 되다 시간 이다,5,Positive,2023-03-18,2023,3,Spring,19
표지 이쁘고 재밌게 읽었어요,표지 이쁘다 재밌다 읽다,5,Positive,2023-03-15,2023,3,Spring,15
가독성이 좋아서 재밌게 잘 읽었습니다,가독성 좋다 재밌다 자다 읽다,5,Positive,2023-03-15,2023,3,Spring,20
꿈 백화점이라는 주제가 너무 신선하고 재밌었어요 책을 읽으면서 제가 꿨던 꿈도 혹시 꿈 백화점을 들렀던게 아닐까 싶었어요 추리소설만 읽다가 이런 소설을 읽으니 되게 몽글몽글하네요,백화점 주제가 너무 신선하다 재밌다 읽다 끄다 혹시 백화점 들르다 아니다 싶다 추리소설 읽다 이렇다 소설 읽다 되게 몽글몽글하다,5,Positive,2023-03-14,2023,3,Spring,99
아직 다 읽지는 못했지만 책을 내려놓을수 없게 재밌네요,아직 읽다 내려놓다 없다 재밌다,5,Positive,2023-03-09,2023,3,Spring,30
현실적인 소설을 좋아하는 편인데 이 책은 가상과 현실을 이질감 없이 넘나드는 면이 았어서 그런지 흥미로웠습니다 기발한 세계관을 만들어서 보여주신 작가님 최고에요,현실 소설 좋아하다 가상 현실 질감 없이 넘다 들다 그렇다 흥미롭다 기발하다 세계관 만들다 보여주다 작가 최고,5,Positive,2023-03-07,2023,3,Spring,89
덕분에 아이가 잘 읽습니다,덕분 아이 자다 읽다,5,Positive,2023-02-28,2023,2,Winter,14
재밌게 잘 읽었습니다,재밌다 자다 읽다,5,Positive,2023-02-26,2023,2,Winter,11
동화 같은 소설입니다,동화 같다 소설 이다,5,Positive,2023-02-25,2023,2,Winter,11
아주 아주 좋아요 강추합니다,아주 아주 좋다 추하다,5,Positive,2023-02-22,2023,2,Winter,15
아직 읽어보진 않았지만 내용이 특이한것 같아 잼있을것 같아요,아직 읽다 보다 않다 내용 특이하다 같다 재다 같다,5,Positive,2023-02-16,2023,2,Winter,33
술술 읽히고 다음 권이 기대되는 책이에요,술술 읽히다 다음 기대 되다,5,Positive,2023-02-15,2023,2,Winter,22
재미있게 잘 읽었습니다,재미있다 자다 읽다,5,Positive,2023-02-13,2023,2,Winter,12
너무재밌어서 시간가는줄모르고읽었어요 마음이정화되는느낌,너무 재밌다 시간 가다 모르다 읽다 마음 이정화 되다 느낌,5,Positive,2023-02-12,2023,2,Winter,29
재미있게 읽엇습니다,재미있다 읽엇습니,5,Positive,2023-02-09,2023,2,Winter,10
기대보단 아니였지만 재미있어요,기대 아니다 재미있다,5,Positive,2023-02-08,2023,2,Winter,16
재미없던데 왜 인기있는지 모르겠음,재미없다 인기 모르다,3,Neutral,2023-02-07,2023,2,Winter,18
딸이 읽고 싶다고 사달라고해서 사줬는데 저만 읽고있네요,읽다 싶다 달라 고해 사주다 읽다,5,Positive,2023-02-05,2023,2,Winter,30
호기심에 구매하게 되었는데 재미있게 읽은 편입니다,호기심 구매 되어다 재미있다 읽다 편입,4,Positive,2023-02-05,2023,2,Winter,27
흥미진진한 스토리 재밌게 읽고 있어요,흥미진진 스토리 재밌다 읽다,5,Positive,2023-02-04,2023,2,Winter,20
좋은 책 입니다,좋다 이다,5,Positive,2023-02-02,2023,2,Winter,8
책이 뭔가 몽글몽글한 느낌이 들었어요,뭔가 몽글몽글하다 느낌 들다,5,Positive,2023-01-27,2023,1,Winter,20
너무 좋은 내용입니다 잘 읽을게요,너무 좋다 내용 이다 자다 읽다,5,Positive,2023-01-20,2023,1,Winter,18
정말 베스트 셀러입니다 상상의 끝은,정말 베스트 셀러 이다 상상,5,Positive,2023-01-19,2023,1,Winter,19
연말에 행복한 상상하면서 재밌게 읽었어요,연말 행복하다 상상 재밌다 읽다,5,Positive,2023-01-15,2023,1,Winter,22
아이가 좋아 합니다,아이 좋다,5,Positive,2023-01-12,2023,1,Winter,10
작가의 상상속 이야기가 재미있네요 호불호 있다그래서 걱정했는데 읽을만 해요 표지도 예뻐서 좋아요,작가 상상 이야기 재미있다 호불호 그래서 걱정 읽다 표지 예쁘다 좋다,5,Positive,2023-01-12,2023,1,Winter,53
읽고소장하고 좋은책요,읽다 소장 좋다,5,Positive,2023-01-11,2023,1,Winter,11
큰 아이가 시간 구애받지 않고 책을 읽고 싶다고 해서 구매했네요,크다 아이 시간 구애 받다 않다 읽다 싶다 구매,5,Positive,2023-01-06,2023,1,Winter,35
상상력이 풍부한 작품입니다 재미있게 읽었습니다,상상력 풍부하다 작품 이다 재미있다 읽다,5,Positive,2023-01-06,2023,1,Winter,25
책구성이 잘되어있고 유익해요,구성 되어다 유익하다,4,Positive,2023-01-03,2023,1,Winter,15
상상력을 자극시켜줘요,상상력 자극시키다,4,Positive,2023-01-02,2023,1,Winter,11
초등고학년 아이도 곧잘 읽네요,등고 학년 아이 곧잘 읽다,5,Positive,2023-01-02,2023,1,Winter,16
올해도 교보문고에서 유익한책 많이 보아야 겠어요 감사합니다,올해 교보 문고 유익하다 많이 보아 겠다 감사하다,5,Positive,2023-01-01,2023,1,Winter,32
추천합니다 꼭 읽어보세요,추천 읽다 보다,5,Positive,2023-01-01,2023,1,Winter,13
계속 읽을 수록 흥미롭네요 재밌습니다,계속 읽다 수록 흥미롭다 재밌다,5,Positive,2022-12-29,2022,12,Winter,20
재미있게 읽어서 선물용으로 또 구매했어요,재미있다 읽다 선물 구매,5,Positive,2022-12-29,2022,12,Winter,22
읽고 싶은 책이었어요,읽다 싶다 이다,5,Positive,2022-12-28,2022,12,Winter,11
마음속 어딘가를 자극하는 그 느낌,마음속 어딘가 자극 느낌,5,Positive,2022-12-27,2022,12,Winter,18
재미있게 읽었습니다,재미있다 읽다,5,Positive,2022-12-25,2022,12,Winter,10
재밌습니다 읽어보세요,재밌다 읽다 보다,5,Positive,2022-12-23,2022,12,Winter,11
글을읽은게힘들엇는데내용도재미있고빠르게읽혀집니다,읽다 힘들다 늘다 용도 재미있다 빠르다 읽히다 지다,5,Positive,2022-12-20,2022,12,Winter,25
선물하기 위해 재구매 합니다,선물 위해 재다,5,Positive,2022-12-19,2022,12,Winter,15
여기는 잠들어야만 입장할 수 있는 달러구트 꿈 백화점 입니다,여기다 잠들다 입장 달러 구트 백화점 이다,5,Positive,2022-12-19,2022,12,Winter,33
내용이 흥미진진합니다,내용 흥미진진,5,Positive,2022-12-19,2022,12,Winter,11
본걸 또봐도 재밌어요 다른분께 추천해도 될거같아요,보다 재밌다 추천 되다 같다,5,Positive,2022-12-16,2022,12,Winter,27
결말이 쉽게 상상되어서 좀 아쉬웠지만 그것빼고는 재미있었어요,결말 쉬다 상상 되어다 아쉽다 그것 빼다 재미있다,4,Positive,2022-12-15,2022,12,Winter,33
감동을 주는 책입니다,감동 주다 이다,5,Positive,2022-11-30,2022,11,Fall,11
감동을 주는 책입니다,감동 주다 이다,5,Positive,2022-11-30,2022,11,Fall,11
좋아요 생일 딱 맞춰 왔네요 책 너무 예뻐요,좋다 생일 맞추다 오다 너무 예쁘다,5,Positive,2022-11-29,2022,11,Fall,24
지인 추천으로 보게된 책인데 왜 추천했는지 알겠어요 2권도 바로 구매하려구요,지인 추천 보다 되다 추천 알다 바로 구매,5,Positive,2022-11-22,2022,11,Fall,42
추천 받아서 읽기 시작했습니다,추천 받다 읽다 시작,5,Positive,2022-11-16,2022,11,Fall,16
아이가 너무 좋아합니다,아이 너무 좋아하다,5,Positive,2022-11-12,2022,11,Fall,12
학원교재용으로 구입했어요,학원 교재 구입,5,Positive,2022-11-11,2022,11,Fall,13
재미있게 잘 읽었습니다,재미있다 자다 읽다,5,Positive,2022-11-08,2022,11,Fall,12
술슬 넘어가는 책이네요,술슬 넘어가다,5,Positive,2022-11-08,2022,11,Fall,12
아는분이 추천해주셨는데 잘샀다는 생각이 들어요 정말 재미있네요,알다 추천 해주다 사다 생각 들다 정말 재미있다,5,Positive,2022-11-05,2022,11,Fall,34
표지가 참 예뻐요 아이가 좋아해요,표지 차다 예쁘다 아이 좋아하다,5,Positive,2022-11-05,2022,11,Fall,18
재미있게 읽었습니다,재미있다 읽다,5,Positive,2022-11-05,2022,11,Fall,10
잘 읽어보겠습니다,자다 읽다 보다,5,Positive,2022-10-26,2022,10,Fall,9
배송이 빠르고 좋아요,배송 빠르다 좋다,5,Positive,2022-10-21,2022,10,Fall,11
너무 설레는 마음으로 책을 받았는데 너무 기쁘고 또 어떤 내용이 있을지 기대돼요,너무 설레다 마음 받다 너무 기쁘다 어떻다 내용 기대 돼다,5,Positive,2022-10-14,2022,10,Fall,44
힘든 마음이 치유되는거 같아서 너무 좋아요,힘드다 마음 치유 되다 같다 너무 좋다,5,Positive,2022-10-14,2022,10,Fall,23
