rating, date, content
"5","2020.08.02","작가님 진짜 꿈백화점에 다녀오신 거죠? 너무 생생하고 참신한 설정이라 진짜 꿈백화점이 있을거 같아요. 본편 마지막 에피소드는 처음부터 끝까지 펑펑 울면서 봤네요ㅠㅠ 잠이 들어야만 갈 수 있는 환상의 세계에 있는 꿈백화점. 이곳에 지구촌 세계 각지에서 잠든 사람들이 멋진 꿈을 꾸기 위해 찾아옵니다. 잠든 모습 그대로 찾아오기 때문에 대부분은 잠옷 차림이고 속옷만 입고 잠든 사람들을 위해 가운을 대여해주는 동물들이 마을을 돌아다녀요. 잠든 사람들은 꿈백화점에서 자기가 꾸고 싶은 멋진 꿈을 구입하고, 상점에서는 그 꿈을 꾸고 난 뒤에 느끼는 감정을 대가로 나눠받아갑니다. 이 꿈백화점에서 일어난 일도 일종의 꿈이기 때문에 사람들은 깨어난 뒤에는 기억을 못하는데, 이것까지 정말 있을법하지 않나요? 현실에서 망설이는 마음에 한걸음 뗄 수 있게 해주는 꿈, 동물들이 꾸는 꿈, 트라우마를 극복하게 하는 꿈, 이야기들을 읽다보면 더이상 잠드는 게 무섭고 막막한 일이 아니게 됩니다. 청소년뿐 아니라 어른들에게도 좋은 동화에요. 저도 꿈백화점에 들르고 있을까요? 그렇다고 하기엔 영 재밌는 꿈을 꾼 적이 없네요.. 제게도 좀 멋진 꿈을 팔아줬으면ㅠㅠ"
"5","2020.08.02","명작이네요 설정도 좋고. 내용이 건전하고 갈등구조가 적어서 청소년 문학스러운데 청소년들에게 어필할 소재인지는 모르겠네요 ㅎㅎ 아무튼 그건 그거대로 매력적입니다."
"5","2020.08.01","동화같은 책이예요! 문체가 깔끔해서 잘읽혀서 한번 읽으면 못 멈추고 계속 읽게 되더라구요 ㅎㅎ 추천합니다~!"
"3","2020.08.01","볼만했네요. 그녕저냥 읽을만함"
"5","2020.08.01","가슴이 따뜻해지는 책이예요. 꿈이라는 주제로 때로는 설레임으로 때로는 슬픔 또는 애뜻함 등을 느낄수 있는 이야기들을 들려줍니다. 작가님의 상상력에 진심 엄지 척!!!"
"5","2020.08.01","재밌게 잘 읽혀서 좋았어요."
"2","2020.08.01","달콤함을 제대로 살리지 못한 진부함.."
"1","2020.08.01","??????????읽기 싫음 무슨말인지????‍♂️"
"5","2020.08.01","인생책 만났어요 너무 재밌습니다!!"
"5","2020.07.30","따뜻한 이야기네요 잘읽었습니다"
"1","2020.07.30","이해가 안됨 읽을수가 없음"
"5","2020.07.29","너무 따뜻하다 행복한 책"
"5","2020.07.29","몇번을 읽은 올해 저에게 가장 기억남는 책입니다"
"5","2020.07.28","술술. 재밌었어요!"
"5","2020.07.27","생각없이 보기 좋아요. 마음이 따뜻해지고 훈훈해지네요. 저도 달러구트같은 사람이되고싶어요"
"5","2020.07.27","창의적인 설정과 에피소드마다 주려는 교훈들은 생각보다 알차서 읽을수록 빠져들었어요 종이책으로 사서 소장하고 싶네요."
"2","2020.07.25","설정도 얄팍하고 문장들도 납작한데... 이벤트 도서라 어차피 싸서 평점이 높은 건가? 대단한 무언가는 없고요, 취향만 맞는다면 가볍게 읽기는 좋을 듯 합니다. 한 번 읽기 시작하면 그래도 끝을 보기 위해 노력하는 편이라 다 읽기는 읽었어요. 저는 이 책에서 이런 허술함을 견디면서라도 책이 좋아지게 만드는 이유를 찾지 못했습니다. 딱히 참신하지도 않고, 설득력 있지도 않고, 배경 설정이 꼼꼼하지도 않고, 문장이 유려하지도 않고, 그렇다고 서술에 간결하고 정제된 아름다움이 있지도 않고, 대사는 작위적이고... 감동적이려고 노력하는 느낌 정도만 받았어요.   대상 독자도 애매해요. 성인이 보기엔 지나치게 엉성한데, 아동용 감성도 아니고 (지친 직장인 어쩌고 연애 저쩌고 하는 내용들이 대놓고 성인 독자를 타겟팅함), 청소년에게 더 어필할 만한 강점조차 없고. 표현이 간단하다고 보다 어린 연령대에 무조건 어필할 수 있는 게 아니잖아요? 그 간단한 문장에 의미를 담는 게 더 어려운 건데... 여러모로 부족한 점이 많은 문장들과 전개를 보자니 정체불명의 소설이라는 생각만 드네요."
"5","2020.07.22","너무 재밌어요! 중간에 도제님 관련 꿈이 나왔을때는 눈물을 참느라 힘들었어요ㅎㅎ 잔잔하면서 감동적이에요. 꿈이라는 소재로 이런 소설을 쓰시다니 창의력이 대단하신거같아요. 재밌어서 빨리 읽느라 흘겨 읽어서 다시 한번 자세히 읽으려고요! 읽으면서 캐릭터 이름들 해석하는 재미도 있어요ㅎㅎ"
"4","2020.07.22","처음엔 너무 창의적인 설정 때문에 조금 오글 거렸는데 꾹 참고 읽다보니 마지막쯤엔 뭉클하고 눈물도 찔끔 흘렸다. 작가님의 상상력이 놀라웠다. 한번 쯤 읽어봐도 좋은 소설인 것 같다."
"5","2020.07.22","좋아요 추천합니다!!"
"5","2020.07.22","동화같은 이야기들.. 어찌보면 살짝 유치할순 있지만 저에게는 힐링되는 소설이었어요~ 일이든 사람관계든 힘들때 위로 받을수 있는 책인것 같아요"
"5","2020.07.21","어른이 되어 포용할 수 있는 범위가 넓어진 어린왕자를 보는 것 같달까요 참 포근하며 따뜻하게 미소지으며 책을 읽었습니다. 감사히 잘 읽었습니다:)"
"4","2020.07.19","미소 띄우며 가볍게 볼 수 있는 소설. 단편 웹드라마로 만들기에도 좋을듯...  원지 애니 '인사이드 아웃'이 연상되는 사람은 나뿐일까?  혹은 영화 '심야식당'도 생각난다."
"4","2020.07.18","말이 안되는거 같다가두 어차피 소설속 배경이나 조건은 작가 세상이니..사랑,기쁨,슬픔 등등 여러감정을 느낄수 있어서 참 잘 보았네여 ^.^"
"5","2020.07.15","특별한 굴곡이나 드라마는 없었지만, 오히려 그래서 소소하게 스쳐지나가는 이야기들이 더 따뜻하고 아기자기하게 다가왔던것 같아요. 힘든 일이 없진 않지만 다른 각도에서 보면 또 조금 다를 수 있다고 위로해주는 이야기라 요즘에 계획이 다 불가항력으로 틀어지는 바람에 무기력해졌던 저에게 좋은 선물이 되었습니다."
"4","2020.07.14","무난하게 따뜻한 소설"
"5","2020.07.13","재밌게 잘 읽었습니다. 일단 청소년문학으로 분류되어있다는 점을 까먹고 접근하시는 분들이 주로 별점 깎고 주시는 듯해서 속상하네요. 하지만 취업준비생이나 미래에 대한 불확실성때문에 고민이 많으신 분들이 읽으면 자신에게 힘이 되는 글귀를 하나쯤은 얻어나갈 수 있는 책인 것 같아요!"
"4","2020.07.10","매우 가볍게 읽을수 있는 책이여서 틈틈히 시간 날때 읽었어요. 하지만 책에서 클라이맥스가 뚜렷히 없고 주인공들의 일상만 대해 다루어서 살짝 지루한감이 있어요. 그래도 짧아서 재미있게 읽었습니다!!"
"4","2020.07.10","가볍고 편하게 보기 좋은 글입니다"
"4","2020.07.09","약간 디테일한 부분이 조금 약하고 스토리가 탄탄하짐 않지만 상상력도 자극되고 너무 재미있었어요!!!!!!"
"5","2020.07.05","흐믓흐믓하게 읽다가 눈물이 터져버렸어요ㅠ"
"4","2020.07.02","세계관을 만들때의 상상력이 재밌긴한데, 풀어내는 이야기는 약간 자기전 부모님이 아이에게 읽어줄법한 아동용이야기랄까요. 무난하게 읽을만합니다~"
"1","2020.07.01","흐음....청소년이 보기 적당한 정도네여"
"5","2020.06.30","재미있게 잘봤어요ㅎㅎ"
"4","2020.06.27","이벤트때문에 구매하게 된 책인데 기대 안하고 보다가 웃다가 울다가 했어요. 현실에 치여 힘들때 상상력이 풍부한 소설을 만나니 더 긍정적인 에너지를 끌어받은 기분이었습니다. 이야기가 조금 더 길었으면 하는 아쉬움이 남을정도로 순식간에 읽었습니다."
"5","2020.06.27","신선한 상상력안에 감동이 한가득"
"5","2020.06.25","작가의 기막힌 독창성과 풍부한 상상력에도 불구하고, 가슴에 와 닿는 건 뭐니뭐니해도 “스토리”인데, 달러구트의 꿈 백화점은 그 모든걸 갖추고 있어서 기뻤고, 독서 내내 즐거웠다. 마지막 장은 눈물을 흘리게 만들 정도로, 한 번쯤은 꿈에서 생활하는 나 자신을 볼 때 독자들은 공감할 것이다."
"5","2020.06.18","완벽한하루  꿈같은 평밤한하루"
"5","2020.06.17","친구의추천으로 읽게 되었는데 술술 읽혀서 금방 읽어버렸어요  너무 재미있게 잘 읽었습니다 ????????"
"5","2020.06.17","재밌게 읽었어요~~^^"
"5","2020.06.17","너무 재밌어요 어떻게 이런 생각을 했을까 우아 감탄하며 읽었어요"
"5","2020.06.17","맘이 따뜻해져요 지치고 힘들때 읽음 좋은 어른동화"
"5","2020.06.16","'따듯한 책' 어떻게 살아야 할지, 어떤 마음 가짐으로 살아야할지에 대해서 다시 고민하는 기회를 만들어준 책"
"4","2020.06.16","막심이랑 페니얘기 왜 더 안해주셨어요 ㅠㅠ 엉엉"
"4","2020.06.15","가볍게 읽을 수 있어 좋았어요"
"5","2020.06.15","호기심 반, 킬링 타임용 반으로 대여해서 읽었습니다. 유치할 것 같았지만 의외로 현실적인 얘기들을 잔잔하게 쓰셨더라구요. 재미와 감동을 동시에 느꼈습니다. 꿈을 통해, 그리고 이 책을 통해 모든 스트레스가 해소 되시길 바랍니다."
"3","2020.06.14","참신하긴한데 무슨 말을 하고 싶은지 모르겠네요"
"5","2020.06.12","너무 좋아요 감사합니다"
"5","2020.06.12","저도 꿈을 많이 꾸는 편이라 공감하며 작가의 상상력에 놀라면서 순식간에 읽었네요. 따뜻한 이야기에요 추천!"
"5","2020.06.12","소장하고싶은 따뜻한책. 읽으며 마음이 편해지는걸 느꼈어요.!"
"4","2020.06.11","참신한 아이디어를 삶 속에 자연스럽게 스며들게 한 소설이다. 톡톡 튀는 기발함이 읽는 내내 즐거움을 주었다. 소설이 너무 짧아서 더 읽고 싶은 아쉬움에 별 하나를 뺐음!"
"5","2020.06.10","착하고 따뜻한 책이네요. 시리즈로 나와도 좋을 것 같아요."
"4","2020.06.09","성인이 보기에는 조금 유치하게다가올수 있다고 생각합니다. 하지만, 한번쯤은 동심이나 상상력이 필요한 사람에게는 유익한 책이라고 생각됩니다."
"5","2020.06.09","동화같은 이야기여서 보는 내내 꿈꾸는 것같았어용"
"5","2020.06.09","어린이 권장도서 같은 느낌이라 어른들이 읽을 땐 잔잔하니 치유만 되는 책일 거 같아요. 딱 아이들에게 교육하기 좋은 메시지만 들어있어서 성인이 볼 경우에는 그에 별다른 감흥은 없지 않을까 싶어요. 하지만 이야기 자체가 포근하고 희망적이라 지칠 때 가볍게 읽으면 좋아요."
"5","2020.06.09","해외살아서 리디북스를 알게되고 처음 읽게된 책입니다. 너무 감명깊게 읽어서 한국가면 서점에들러 책을 꼭 사서 소장해야겠습니다!! 다 읽었지만 꼭 소장까지 하고 싶은 책입니다!"
"5","2020.06.08","참 흐뭇한 꿈 이야기. 삭막한 세상에 흐르는 따뜻함이 느껴진다. 양도 많지 않으니 꼭 일독하시기 바란다."
"5","2020.06.07","앉은 자리에서 한번에 다 읽었네요~ 종이책으로 소장해서 가끔씩 꺼내 다시 읽어보고 싶은 책이예요"
"5","2020.06.07","평소 꿈을 많이 꿔서, 재미있게 읽었습니다. 잘 읽히는 책이예요"
"5","2020.06.07","어른들이 읽는 동화 같아요¸ 오랜만에 마음이 순수해진 느낌입니다¸ 내용도 흥미진진하구요^^ 이런 책 또 만나고 싶네요."
"5","2020.06.06","대단히 흥미롭고 재밌었어요. 미하엘 엔데 책 보는 느낌? 읽는 내내 즐거웠습니다"
"5","2020.06.06","힘든 시기에 큰 위로가 되어준 인생책"
"5","2020.06.06","두번 읽고 싶은 책 !!"
"5","2020.06.05","동화 같고 포근하고 즐겁고 감동적이에요"
"5","2020.06.05","판타지 장르를 좋아해서 이 책의 장르부터 내용까지 다 마음에 들었지만 대사 하나 하나가 예쁜 말들이라서 더 행복하게 읽을 수 있었습니다"
"4","2020.06.05","읽으면 행복해지는 동화 같은 소설"
"5","2020.06.05","예전에 미국에서 이상한 나라의 앨리스를 각색해서 영화? Tv프로그램?을 만든게 있는데 책을 읽는 내내 그 영화가 생각났어요. 사람들의 감정을 어떠한 방법을 통해 추출하고 그것을 다른 ""인간""이 마시거나 복용함으로써 그 감정을 느껴 볼 수 있는.. 물론 책은 훨씬 온화한 방법으로 모아진 ""감정""을 쓰지만요. 즐거웠어요! 캐릭터들이 전부 따뜻하고 정이 가고.. 오랜만에 눈물도 흘리면서 열심히 읽었네요 ㅠ"
"3","2020.06.04","꿈을 소재로 하여 꾸며 나가는 이야기가 무척 기발해요 아이디어가 좋아요 다만 소설 내용들이 잔잔한 에피소드로 이어진 느낌이라 저에겐 확 끌여들이는 재미는 느끼지 못했어요 큰 사건이라던가.. 그런것들이 있었으면 더 재밌었을텐데, 역시 추리소설 매니아라서 어쩔 수 없이 추리소설로 돌아가야하는 건가보네요 잘읽었어요"
"5","2020.06.01","마음 따뜻해지는 꿈 맛집. 강추합니다."
"5","2020.06.01","읽으면 포근해지고 기분좋아지는 책. 작가의 상상력에 박수를 보냅니다."
"5","2020.05.31","잠자기 전에 보면 기분이 몽글몽글해지는 책"
"5","2020.05.31","감동적인 동화같은 이야기"
"3","2020.05.31","창의력은 인정 보고나면 기분좋아짐"
"5","2020.05.31","너무 재미있게 읽었습니다. 작가님의 창작력을 극찬합니다~~"
"5","2020.05.30","동화같은 이야기에 적당한 감동! 강약 조절이 좋았어요!"
"5","2020.05.30","오랜만에 재미있는 책을 읽었습니다 ;)"
"5","2020.05.29","너무 재밋엇어요 전체적으로 신기한소재로,어렵지 않은 내용으로  가볍게, 기분좋게 읽엇습니다!"
"2","2020.05.29","참신하고 독창적인 소재를 충분히 살려내지 못한 아쉬움"
"5","2020.05.28","오랜만에 재밌게 읽은 소설인것 같아요ㅎㅎ"
"4","2020.05.28","동화같은 책이네요 기분이 너무 좋아지는 책입니다"
"5","2020.05.27","요즘 별점을 못믿겠어서 고민하다가 그냥 구매했는데 최근 리디에서 구매한것들중에서 제일 재밌어요"
"5","2020.05.27","에필로그까지 좋네요 세계관이 귀여워서 마음이 따뜻해져요"
"5","2020.05.27","재밌습니다! 동화를 읽은 기분이고 마음이 따뜻해지는 이야기예요"
"5","2020.05.27","아~ 재미있어요!! 그 와중에 감동도 있고 조카에게 추천하고싶은 책이네요~"
"5","2020.05.26","이런거 찾아서 읽어야 겠어요~ 우울함이 달아나네요"
"5","2020.05.26","충분히 공감할 수 있는 내용을 멋진 상상과 막힘없는 필력으로 표현해냈다는게 대단하다고 생각했습니다. 읽으면서 머리속으로 상상이 되니 재밌고, 400여페이지의 책을 이틀만에 읽을 수 있었네요. 흥미와 감동이 있는 오랜만에 재밌게 읽은 소설이었습니다."
"5","2020.05.26","책이 동화같고 사랑스러워요. 이런 책을 써주셔서 감사해요."
"5","2020.05.25","읽는 내내 행복했어요"
"4","2020.05.25","행복하고 잔잔한 이야기라 간만에 흐믓한 마음으로 쭉 읽었어요"
"5","2020.05.23","코코아 한 잔을 마신 것 같은 따뜻하고 부드럽고 달콤한 이야기. 오디오북으로 만들어져서 잠들 때 들으면 너무 좋을 것 같아요."
"5","2020.05.23","읽으면서 내내 행복했어요. 좋은 소설 써주셔서 감사합니다."
"5","2020.05.22","펀딩 놓쳐서 아쉬웠는데 이북이라니ㅎㅎ 감사합니다"
"5","2020.05.22","잠들기 전에 보면 좋다."
"5","2020.05.21","영화로 만들어도 될 것 같아요 너무 신비롭고 재밌어요"
"4","2020.05.21","한권으로 끝내기 아쉬운 독창적이고 매력적인 세계관. 다만 이야기가 너무 평온하고 어린이 동화 정도의 시련도 없이 착하기만해서 심심함."
"5","2020.05.20","달달한 꿈 같은 책입니다, 이렇게 책으로 힐링 받은건 오랜만이라 너무 좋아요"
"5","2020.05.20","너무 재미있어요 외전도 나오면 좋을꺼 같아요 !"
"5","2020.05.19","애니메이션으로 만들어지면 참 좋을 것 같다. 자기전에 한 챕터씩 읽고 자면 다음날도 기분이 좋다."
"5","2020.05.18","따뜻한 이야기로 가득해서 즐겁게 읽었습니다."
"5","2020.05.18","어른이 읽을 수 있는 동화를 어떻게 써야 하는지 아는 작가다. 강력 추천. 이 세계관의 다른 작품도 좋고, 다른 세계관도 좋다. 이런 상상력이 있는 작가라면 즐거이 기다리겠다."
"5","2020.05.18","마지막 에피소드에서 울음이 터졌습니다"
"5","2020.05.17","아기자기하고 귀여웠습니다 3시간정도면 다 읽으니까 한번 읽어보세요!"
"5","2020.05.16","아직 읽고있지만 너무 좋아뇨  연말에 읽었으면 더 좋았을 거 같아요"
"5","2020.05.16","너무 재밌었어요. 상상 맛집이네요."
"5","2020.05.16","저는 솔직히 책이랑 그렇게 친한사람은 아닌데..독서좀해보자싶어서 고르다가 끌려서 읽게되었어요. 정말오랜만에 집중해서 단숨에 읽어버렸네요. 이거 왜 종이책없는지 아시는분?ㅜㅜㅜ소장해놓고 집에서 뒹굴뒹굴하면서 보고싶어요!"
"5","2020.05.15","텀블벅에서 안타깝게 놓친 작품이었는데, 이렇게 만나네요!! 작가님 너무 사랑스럽고 따스한 책이었습니다. 잠들면 달러구트와 페니가 제 눈앞에 나타날 것만 같았어요. 종이책으로도 꼭 소장하고 싶습니다. 출판계획 없으실런지.. ㅠㅠㅠ"
"5","2020.05.15","잠들고 싶은 책이다. 좋은 꿈을 꿀 수 있을 것 같다."
"5","2020.05.12","따뜻하고 사랑스러운 책"
"5","2020.05.11","환상적인 세상에서 펼쳐지는 현실과의 인 세상에서 펼쳐지는 현실과의 달콤한 접촉! 작가님 시리즈로 꼭 내주세요! 조금 일하고 잠 많이 주무시고 돈 많이 버시길!"
"5","2020.05.09","정말 아깝지 않은 별 5개입니다! 정말 새롭고 재밌고 따뜻한 소설인거같아요! 별 10개는 없나요? 정말 한번쯤 이런 세계가 있었다면,하는 겨울이 시작하는 이 나라에서 따듯함을 얻었어요! 원가로 사도 돈 아깝지 않아요!!!!!!! :)"
"5","2020.05.08","약간은 허술한 설정부분들이 개의치않게느껴질만큼 따듯한꿈을꾼 느낌이드는 책"
"5","2020.05.08","재밌어요 보면서 몇번 눈물 주르륵 했습니다ㅎㅎ..... 대여를 했지만 평생 소장하고 싶은 책이네요!"
"5","2020.05.07","볼수록 기분이 좋아지는 소설이네요 잘읽었습니다~"
"5","2020.05.07","오랜만에 제대로 된 소설 읽은 것 같아서 기분이 좋네요^^"
"5","2020.05.07","상상만으로도 즐겁고 멋진 소설을 만났다. 책을 읽다 보면 얼른 잠들고 싶다는 생각이 절로든다. 잠이 잘 오지 않는 분들이 있다면 꼭 읽어보세요! 아직 다 읽지 못했지만 다른 분들 꼭 보시라고 중간 평점 먼저 남깁니다!"
"5","2020.05.06","순식간에 다 읽으려다가 너무 재밌어서 조금씩 아껴서 읽고있어요!! 굉장히 따뜻하고 솜사탕같은 그런 동화에요! 완전 추천합니다!!!!"
"5","2020.05.03","아직 반 정도 더 남아있지만 리뷰 쓰는걸 참을 수가 없어서 왔어요! 출간한지 얼마 안된 책이라 리뷰도 없고 망설였지만 책 표지에서 알 수 없는 끌림을 받아서 결제 후 읽기 시작했는데 이렇게 몽글몽글 동화 같은 스토리는 처음이네요!! 읽고 있는 내내 내가 그 속에 들어 가 있는거 같고 마음 속에서 따뜻함이 퍼지는 기분이에요. 읽는 내내 힐링이 되고 하드커피를 사서 꼭 두고두고 읽고 싶어요. 책의 전반적인 느낌은 다음에 양말 도깨비라는 웹툰과 비슷했어요. 두 작품 모두 신비로운 동화 속 나라로 들어간 느낌을 주는과 동시에 현대인들이 살면서 지칠때 쉬어가도 된다고 토닥여주는 그런 따뜻한 힐링을 시켜주는 작품이예요. 읽는데 그렇게 부담스럽지 않으니깐 꼭 읽어보셨으면 좋겠어요!!"
"5","2020.04.27","텀블벅에서 후원했던 글 작품 중에 제일 좋았던 작품입니다. 따뜻한 상상력과 위로가 공존하는 느낌이에요. 꼭 후속작 나오고, 텀블벅 후원판 외에 정식 출판작으로도 나와 많은 사람들이 볼 수 있으면 좋겠어요. 작가님 응원하는 마음으로 구매하고 별점 남깁니다. 오랜만에 소설도 재탕해야겠어요~ (그런데 제목은 원래 버전-주문하신 꿈은 매진입니다-이 훨씬 흥미롭고 좋았던 것 같아요.)"
